"network","park","plot_name","plot_number","x_coord","y_coord","year","cycle","guild","plot.freq","avg.quad.r","avg.cover","quad.freq","qpct.freq","num.plot.spp","mean.lat","lat.rank"
"NCRN","MANA","MANA-0106","0106",282250,4300000,2011,2,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0106","0106",282250,4300000,2011,2,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0106","0106",282250,4300000,2011,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0106","0106",282250,4300000,2015,3,"Graminoid",1,0.333333333333333,6.08333333333333,4,33.3333333333333,1,4299750,13
"NCRN","MANA","MANA-0106","0106",282250,4300000,2015,3,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0106","0106",282250,4300000,2015,3,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0106","0106",282250,4300000,2015,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2008,1,"Graminoid",1,0.25,3.58333333333333,3,25,1,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2008,1,"Herbaceous",1,0.0833333333333333,0.166666666666667,1,8.33333333333333,1,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2008,1,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2008,1,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2012,2,"Graminoid",1,0.416666666666667,7.83333333333333,5,41.6666666666667,1,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2012,2,"Herbaceous",1,0.0833333333333333,0.166666666666667,1,8.33333333333333,1,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2012,2,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2012,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2016,3,"Graminoid",1,1,37.9166666666667,12,100,1,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2016,3,"Herbaceous",1,0.0833333333333333,2.25,1,8.33333333333333,1,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2016,3,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0131","0131",277000,4299500,2016,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2007,1,"Graminoid",1,0.75,35.1666666666667,9,75,1,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2007,1,"Herbaceous",1,0.916666666666667,9.58333333333333,11,91.6666666666667,2,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2007,1,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2007,1,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2011,2,"Graminoid",1,0.916666666666667,62.0833333333333,11,91.6666666666667,1,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2011,2,"Herbaceous",1,1.16666666666667,3.33333333333333,11,91.6666666666667,3,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2011,2,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2011,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2015,3,"Graminoid",1,1,60.8333333333333,12,100,1,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2015,3,"Herbaceous",1,0.916666666666667,4.25,10,83.3333333333333,2,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2015,3,"Shrub",1,0,0,0,0,1,4299750,13
"NCRN","MANA","MANA-0170","0170",282500,4299250,2015,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2008,1,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2008,1,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2008,1,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2008,1,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2012,2,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2012,2,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2012,2,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2012,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2016,3,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2016,3,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2016,3,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0205","0205",279500,4298750,2016,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2008,1,"Graminoid",1,0.75,10.5833333333333,9,75,1,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2008,1,"Herbaceous",1,1.25,5.66666666666667,11,91.6666666666667,3,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2008,1,"Shrub",1,0,0,0,0,2,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2008,1,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2012,2,"Graminoid",1,0.75,17.3333333333333,9,75,1,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2012,2,"Herbaceous",1,1.16666666666667,8.41666666666667,9,75,3,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2012,2,"Shrub",1,0.0833333333333333,0.166666666666667,1,8.33333333333333,3,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2012,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2016,3,"Graminoid",1,0.833333333333333,11.8333333333333,10,83.3333333333333,1,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2016,3,"Herbaceous",1,0.916666666666667,2.33333333333333,10,83.3333333333333,2,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2016,3,"Shrub",1,0,0,0,0,1,4299750,13
"NCRN","MANA","MANA-0218","0218",283500,4298750,2016,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2009,1,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2009,1,"Herbaceous",1,0.0833333333333333,0.25,1,8.33333333333333,1,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2009,1,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2009,1,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2013,2,"Graminoid",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333,1,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2013,2,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2013,2,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2013,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2017,3,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2017,3,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2017,3,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0223","0223",277750,4298500,2017,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2007,1,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2007,1,"Herbaceous",1,0.333333333333333,0.583333333333333,4,33.3333333333333,1,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2007,1,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2007,1,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2011,2,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2011,2,"Herbaceous",1,0.25,0.833333333333333,3,25,1,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2011,2,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2011,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2015,3,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2015,3,"Herbaceous",1,0.166666666666667,0.25,2,16.6666666666667,1,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2015,3,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0229","0229",279750,4298500,2015,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2008,1,"Graminoid",1,1,87.3333333333333,12,100,1,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2008,1,"Herbaceous",1,0.583333333333333,0.916666666666667,6,50,2,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2008,1,"Shrub",1,0.0833333333333333,2.08333333333333,1,8.33333333333333,2,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2008,1,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2012,2,"Graminoid",1,1,79,12,100,1,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2012,2,"Herbaceous",1,0.416666666666667,2.5,5,41.6666666666667,2,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2012,2,"Shrub",1,0.25,4.83333333333333,3,25,4,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2012,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2016,3,"Graminoid",1,1,68.25,12,100,1,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2016,3,"Herbaceous",1,0.833333333333333,5.58333333333333,7,58.3333333333333,2,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2016,3,"Shrub",1,0.333333333333333,0.416666666666667,4,33.3333333333333,4,4299750,13
"NCRN","MANA","MANA-0240","0240",277000,4298250,2016,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2009,1,"Graminoid",1,0.166666666666667,0.166666666666667,2,16.6666666666667,1,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2009,1,"Herbaceous",1,0.583333333333333,2.41666666666667,7,58.3333333333333,1,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2009,1,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2009,1,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2013,2,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2013,2,"Herbaceous",1,0.416666666666667,1,5,41.6666666666667,1,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2013,2,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2013,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2017,3,"Graminoid",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333,1,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2017,3,"Herbaceous",1,0.5,1.25,6,50,1,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2017,3,"Shrub",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0243","0243",277750,4298250,2017,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2010,1,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2010,1,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2010,1,"Shrub",1,0,0,0,0,1,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2010,1,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2014,2,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2014,2,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2014,2,"Shrub",1,0,0,0,0,1,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2014,2,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2018,3,"Graminoid",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2018,3,"Herbaceous",0,0,0,0,0,0,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2018,3,"Shrub",1,0,0,0,0,1,4299750,13
"NCRN","MANA","MANA-0253","0253",280750,4298250,2018,3,"Tree",0,0,NA,0,0,0,4299750,13
"NCRN","MONO","MONO-0026","0026",294250,4360500,2010,1,"Graminoid",1,1,22,12,100,1,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2010,1,"Herbaceous",1,0.416666666666667,1.83333333333333,5,41.6666666666667,2,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2010,1,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2010,1,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2014,2,"Graminoid",1,0.75,2.66666666666667,9,75,1,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2014,2,"Herbaceous",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333,1,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2014,2,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2014,2,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2018,3,"Graminoid",1,0.583333333333333,0.833333333333333,7,58.3333333333333,1,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2018,3,"Herbaceous",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2018,3,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0026","0026",294250,4360500,2018,3,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2010,1,"Graminoid",1,1,46.0833333333333,12,100,1,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2010,1,"Herbaceous",1,1.33333333333333,3.41666666666667,11,91.6666666666667,4,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2010,1,"Shrub",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333,2,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2010,1,"Tree",1,0.0833333333333333,NA,1,8.33333333333333,2,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2014,2,"Graminoid",1,0.916666666666667,64.4166666666667,11,91.6666666666667,1,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2014,2,"Herbaceous",1,1.25,5.75,9,75,2,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2014,2,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2014,2,"Tree",1,0.0833333333333333,NA,1,8.33333333333333,2,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2018,3,"Graminoid",1,1,60.6666666666667,12,100,1,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2018,3,"Herbaceous",1,1.5,11.6666666666667,12,100,3,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2018,3,"Shrub",1,0.166666666666667,0.416666666666667,2,16.6666666666667,3,4359208.33333333,20
"NCRN","MONO","MONO-0044","0044",293500,4360000,2018,3,"Tree",1,0.0833333333333333,NA,1,8.33333333333333,2,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2010,1,"Graminoid",1,0.333333333333333,15.5833333333333,4,33.3333333333333,1,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2010,1,"Herbaceous",1,1.25,4.83333333333333,9,75,2,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2010,1,"Shrub",1,0.416666666666667,10.4166666666667,5,41.6666666666667,6,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2010,1,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2014,2,"Graminoid",1,0.75,25.8333333333333,9,75,1,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2014,2,"Herbaceous",1,1.33333333333333,21,10,83.3333333333333,3,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2014,2,"Shrub",1,0.25,8.83333333333333,3,25,2,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2014,2,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2018,3,"Graminoid",1,0.833333333333333,37.75,10,83.3333333333333,1,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2018,3,"Herbaceous",1,1.83333333333333,39.5833333333333,11,91.6666666666667,3,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2018,3,"Shrub",1,0.583333333333333,14.0833333333333,6,50,5,4359208.33333333,20
"NCRN","MONO","MONO-0056","0056",294500,4359750,2018,3,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2010,1,"Graminoid",1,0.0833333333333333,0.916666666666667,1,8.33333333333333,1,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2010,1,"Herbaceous",1,0.833333333333333,10.5833333333333,10,83.3333333333333,1,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2010,1,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2010,1,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2014,2,"Graminoid",1,0.25,0.916666666666667,3,25,1,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2014,2,"Herbaceous",1,0.833333333333333,7.75,10,83.3333333333333,1,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2014,2,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2014,2,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2018,3,"Graminoid",1,0.333333333333333,0.333333333333333,4,33.3333333333333,1,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2018,3,"Herbaceous",1,0.916666666666667,5.75,11,91.6666666666667,1,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2018,3,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0077","0077",293000,4359000,2018,3,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2009,1,"Graminoid",1,0.416666666666667,11.9166666666667,5,41.6666666666667,1,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2009,1,"Herbaceous",1,1.25,11.5833333333333,8,66.6666666666667,3,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2009,1,"Shrub",1,0.583333333333333,4.41666666666667,7,58.3333333333333,4,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2009,1,"Tree",1,0,NA,0,0,3,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2013,2,"Graminoid",1,0.916666666666667,41.25,11,91.6666666666667,1,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2013,2,"Herbaceous",1,1.08333333333333,7.16666666666667,8,66.6666666666667,3,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2013,2,"Shrub",1,0.333333333333333,5.25,4,33.3333333333333,4,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2013,2,"Tree",1,0,NA,0,0,1,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2017,3,"Graminoid",1,1,45.1666666666667,12,100,1,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2017,3,"Herbaceous",1,1.25,5.08333333333333,7,58.3333333333333,4,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2017,3,"Shrub",1,0.416666666666667,1.58333333333333,4,33.3333333333333,4,4359208.33333333,20
"NCRN","MONO","MONO-0101","0101",293750,4358250,2017,3,"Tree",1,0,NA,0,0,1,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2008,1,"Graminoid",1,0.333333333333333,5.91666666666667,4,33.3333333333333,1,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2008,1,"Herbaceous",1,1.75,3.91666666666667,11,91.6666666666667,4,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2008,1,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2008,1,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2012,2,"Graminoid",1,0.666666666666667,9.75,8,66.6666666666667,1,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2012,2,"Herbaceous",1,0.75,2.58333333333333,6,50,3,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2012,2,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2012,2,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2016,3,"Graminoid",1,0.916666666666667,18.3333333333333,11,91.6666666666667,1,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2016,3,"Herbaceous",1,0.666666666666667,0.916666666666667,5,41.6666666666667,3,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2016,3,"Shrub",0,0,0,0,0,0,4359208.33333333,20
"NCRN","MONO","MONO-0106","0106",294000,4357750,2016,3,"Tree",0,0,NA,0,0,0,4359208.33333333,20
"NCRN","NACE","NACE-0004","0004",348000,4333000,2010,1,"Graminoid",0,0,0,0,0,0,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2010,1,"Herbaceous",1,1.58333333333333,10.75,12,100,3,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2010,1,"Shrub",0,0,0,0,0,0,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2010,1,"Tree",0,0,NA,0,0,0,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2014,2,"Graminoid",0,0,0,0,0,0,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2014,2,"Herbaceous",1,1.41666666666667,16.8333333333333,12,100,3,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2014,2,"Shrub",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333,2,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2014,2,"Tree",0,0,NA,0,0,0,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2018,3,"Graminoid",0,0,0,0,0,0,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2018,3,"Herbaceous",1,1.66666666666667,3,11,91.6666666666667,2,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2018,3,"Shrub",0,0,0,0,0,0,4303050,14
"NCRN","NACE","NACE-0004","0004",348000,4333000,2018,3,"Tree",0,0,NA,0,0,0,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2007,1,"Graminoid",0,0,0,0,0,0,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2007,1,"Herbaceous",1,0.5,1.25,6,50,1,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2007,1,"Shrub",1,0.0833333333333333,1.75,1,8.33333333333333,2,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2007,1,"Tree",0,0,NA,0,0,0,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2011,2,"Graminoid",0,0,0,0,0,0,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2011,2,"Herbaceous",1,0.416666666666667,4.08333333333333,5,41.6666666666667,1,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2011,2,"Shrub",1,0.0833333333333333,1.25,1,8.33333333333333,2,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2011,2,"Tree",0,0,NA,0,0,0,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2015,3,"Graminoid",0,0,0,0,0,0,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2015,3,"Herbaceous",1,0.5,3.58333333333333,6,50,1,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2015,3,"Shrub",1,0.166666666666667,4.58333333333333,2,16.6666666666667,2,4303050,14
"NCRN","NACE","NACE-0021","0021",344000,4328750,2015,3,"Tree",0,0,NA,0,0,0,4303050,14
"NCRN","NACE","NACE-0029","0029",342000,4326750,2008,1,"Graminoid",0,0,0,0,0,0,4303050,14
"NCRN","NACE","NACE-0029","0029",342000,4326750,2008,1,"Herbaceous",1,1.08333333333333,21.5833333333333,11,91.6666666666667,3,4303050,14
"NCRN","NACE","NACE-0029","0029",342000,4326750,2008,1,"Shrub",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333,2,4303050,14
"NCRN","NACE","NACE-0029","0029",342000,4326750,2008,1,"Tree",0,0,NA,0,0,0,4303050,14
"NCRN","NACE","NACE-0029","0029",342000,4326750,2012,2,"Graminoid",0,0,0,0,0,0,4303050,14
