"network","park","plot_name","plot_number","x_coord","y_coord","mean.lat","lat.rank","year","cycle","plot.freq","avg.quad.r","avg.cover","quad.freq","qpct.freq","num.plot.spp"
"NETN","MABI","MABI-010",10,697849,4834678,4834167.83333333,27,2010,1,0,0,0,0,0,0
"NETN","MABI","MABI-010",10,697849,4834678,4834167.83333333,27,2014,2,0,0,0,0,0,0
"NETN","MABI","MABI-010",10,697849,4834678,4834167.83333333,27,2018,3,0,0,0,0,0,0
"NETN","MABI","MABI-011",11,697344,4834490,4834167.83333333,27,2010,1,0,0,0,0,0,0
"NETN","MABI","MABI-011",11,697344,4834490,4834167.83333333,27,2014,2,1,0.125,0.0125,1,12.5,2
"NETN","MABI","MABI-011",11,697344,4834490,4834167.83333333,27,2018,3,1,0.25,0.2,2,25,3
"NETN","MABI","MABI-012",12,698759,4833611,4834167.83333333,27,2010,1,0,0,0,0,0,0
"NETN","MABI","MABI-012",12,698759,4833611,4834167.83333333,27,2014,2,1,0.125,0.1875,1,12.5,1
"NETN","MABI","MABI-012",12,698759,4833611,4834167.83333333,27,2018,3,1,0.125,0.0125,1,12.5,1
"NETN","MABI","MABI-013",13,699806,4833728,4834167.83333333,27,2008,1,1,0,0,0,0,2
"NETN","MABI","MABI-013",13,699806,4833728,4834167.83333333,27,2012,2,1,0,0,0,0,1
"NETN","MABI","MABI-013",13,699806,4833728,4834167.83333333,27,2016,3,1,0.125,0.0125,1,12.5,5
"NETN","MABI","MABI-014",14,699900,4833907,4834167.83333333,27,2008,1,1,0,0,0,0,2
"NETN","MABI","MABI-014",14,699900,4833907,4834167.83333333,27,2012,2,1,0,0,0,0,1
"NETN","MABI","MABI-014",14,699900,4833907,4834167.83333333,27,2016,3,1,0,0,0,0,3
"NETN","MABI","MABI-015",15,698212,4834719,4834167.83333333,27,2008,1,0,0,0,0,0,0
"NETN","MABI","MABI-015",15,698212,4834719,4834167.83333333,27,2012,2,0,0,0,0,0,0
"NETN","MABI","MABI-015",15,698212,4834719,4834167.83333333,27,2016,3,1,0,0,0,0,2
"NETN","MABI","MABI-016",16,698565,4834500,4834167.83333333,27,2008,1,0,0,0,0,0,0
"NETN","MABI","MABI-016",16,698565,4834500,4834167.83333333,27,2012,2,0,0,0,0,0,0
"NETN","MABI","MABI-016",16,698565,4834500,4834167.83333333,27,2016,3,0,0,0,0,0,0
"NETN","MABI","MABI-017",17,697469,4834685,4834167.83333333,27,2008,1,0,0,0,0,0,0
"NETN","MABI","MABI-017",17,697469,4834685,4834167.83333333,27,2012,2,1,0.125,0.0125,1,12.5,1
"NETN","MABI","MABI-017",17,697469,4834685,4834167.83333333,27,2016,3,0,0,0,0,0,0
"NETN","MABI","MABI-018",18,697748,4834519,4834167.83333333,27,2008,1,0,0,0,0,0,0
"NETN","MABI","MABI-018",18,697748,4834519,4834167.83333333,27,2012,2,0,0,0,0,0,0
"NETN","MABI","MABI-018",18,697748,4834519,4834167.83333333,27,2016,3,0,0,0,0,0,0
"NETN","MABI","MABI-019",19,699628,4834140,4834167.83333333,27,2008,1,1,0,0,0,0,1
"NETN","MABI","MABI-019",19,699628,4834140,4834167.83333333,27,2012,2,0,0,0,0,0,0
"NETN","MABI","MABI-019",19,699628,4834140,4834167.83333333,27,2016,3,1,0,0,0,0,1
"NETN","MABI","MABI-020",20,699405,4834331,4834167.83333333,27,2008,1,0,0,0,0,0,0
"NETN","MABI","MABI-020",20,699405,4834331,4834167.83333333,27,2012,2,1,0,0,0,0,1
"NETN","MABI","MABI-020",20,699405,4834331,4834167.83333333,27,2016,3,1,0,0,0,0,1
"NETN","MABI","MABI-021",21,698709,4833934,4834167.83333333,27,2008,1,0,0,0,0,0,0
"NETN","MABI","MABI-021",21,698709,4833934,4834167.83333333,27,2012,2,0,0,0,0,0,0
"NETN","MABI","MABI-021",21,698709,4833934,4834167.83333333,27,2016,3,0,0,0,0,0,0
"NETN","MABI","MABI-022",22,698811,4833910,4834167.83333333,27,2008,1,0,0,0,0,0,0
"NETN","MABI","MABI-022",22,698811,4833910,4834167.83333333,27,2012,2,0,0,0,0,0,0
"NETN","MABI","MABI-022",22,698811,4833910,4834167.83333333,27,2016,3,0,0,0,0,0,0
"NETN","MABI","MABI-023",23,698449,4834327,4834167.83333333,27,2008,1,0,0,0,0,0,0
"NETN","MABI","MABI-023",23,698449,4834327,4834167.83333333,27,2012,2,0,0,0,0,0,0
"NETN","MABI","MABI-023",23,698449,4834327,4834167.83333333,27,2016,3,0,0,0,0,0,0
"NETN","MABI","MABI-024",24,698238,4833461,4834167.83333333,27,2008,1,1,0,0,0,0,1
"NETN","MABI","MABI-024",24,698238,4833461,4834167.83333333,27,2012,2,1,0,0,0,0,2
"NETN","MABI","MABI-024",24,698238,4833461,4834167.83333333,27,2016,3,1,0,0,0,0,2
"NETN","MIMA","MIMA-001",1,311196,4702923,4702596.2,24,2010,1,1,0.875,15.3125,6,75,3
"NETN","MIMA","MIMA-001",1,311196,4702923,4702596.2,24,2014,2,1,0.75,14.875,6,75,3
"NETN","MIMA","MIMA-001",1,311196,4702923,4702596.2,24,2018,3,1,0.75,15.5,6,75,3
"NETN","MIMA","MIMA-002",2,313248,4702147,4702596.2,24,2010,1,1,1.875,25.425,7,87.5,4
"NETN","MIMA","MIMA-002",2,313248,4702147,4702596.2,24,2014,2,1,1.875,28.2875,8,100,5
"NETN","MIMA","MIMA-002",2,313248,4702147,4702596.2,24,2018,3,1,2.25,30.2125,8,100,6
"NETN","MIMA","MIMA-003",3,310947,4702493,4702596.2,24,2010,1,1,2.625,16.05,7,87.5,9
"NETN","MIMA","MIMA-003",3,310947,4702493,4702596.2,24,2014,2,1,1.625,11.6625,8,100,8
"NETN","MIMA","MIMA-003",3,310947,4702493,4702596.2,24,2018,3,1,2.125,24.2875,7,87.5,8
"NETN","MIMA","MIMA-004",4,309652,4703005,4702596.2,24,2010,1,1,1.625,30.2375,7,87.5,6
"NETN","MIMA","MIMA-004",4,309652,4703005,4702596.2,24,2014,2,1,1.875,14.5375,8,100,6
"NETN","MIMA","MIMA-004",4,309652,4703005,4702596.2,24,2018,3,1,2.125,27.0375,7,87.5,6
"NETN","MIMA","MIMA-005",5,311603,4702400,4702596.2,24,2010,1,1,0.625,1.3375,4,50,9
"NETN","MIMA","MIMA-005",5,311603,4702400,4702596.2,24,2014,2,1,1,7.4,4,50,10
"NETN","MIMA","MIMA-005",5,311603,4702400,4702596.2,24,2018,3,1,1,5.15,4,50,10
"NETN","MIMA","MIMA-006",6,311859,4702140,4702596.2,24,2010,1,1,0.625,0.6625,4,50,4
"NETN","MIMA","MIMA-006",6,311859,4702140,4702596.2,24,2014,2,1,0.875,1.0375,5,62.5,7
"NETN","MIMA","MIMA-006",6,311859,4702140,4702596.2,24,2018,3,1,0.875,7.7125,5,62.5,9
"NETN","MIMA","MIMA-007",7,309589,4702757,4702596.2,24,2010,1,1,1.625,21.3375,8,100,5
"NETN","MIMA","MIMA-007",7,309589,4702757,4702596.2,24,2014,2,1,1.625,25.4375,8,100,4
"NETN","MIMA","MIMA-007",7,309589,4702757,4702596.2,24,2018,3,1,1.625,25.0875,8,100,4
"NETN","MIMA","MIMA-008",8,311498,4702216,4702596.2,24,2010,1,1,0,0,0,0,1
"NETN","MIMA","MIMA-008",8,311498,4702216,4702596.2,24,2014,2,1,0,0,0,0,1
"NETN","MIMA","MIMA-008",8,311498,4702216,4702596.2,24,2018,3,1,0,0,0,0,1
"NETN","MIMA","MIMA-009",9,312549,4701959,4702596.2,24,2010,1,1,0.625,4.4125,5,62.5,2
"NETN","MIMA","MIMA-009",9,312549,4701959,4702596.2,24,2014,2,1,0.375,4.3875,3,37.5,2
"NETN","MIMA","MIMA-009",9,312549,4701959,4702596.2,24,2018,3,1,0.375,4.3875,3,37.5,1
"NETN","MIMA","MIMA-010",10,311349,4702325,4702596.2,24,2010,1,1,1.5,6.275,7,87.5,7
"NETN","MIMA","MIMA-010",10,311349,4702325,4702596.2,24,2014,2,1,0.75,3.6,4,50,8
"NETN","MIMA","MIMA-010",10,311349,4702325,4702596.2,24,2018,3,1,1.25,7.325,7,87.5,7
"NETN","MIMA","MIMA-011",11,306797,4704308,4702596.2,24,2008,1,1,1,23.025,7,87.5,4
"NETN","MIMA","MIMA-011",11,306797,4704308,4702596.2,24,2012,2,1,1.75,19,7,87.5,5
"NETN","MIMA","MIMA-011",11,306797,4704308,4702596.2,24,2016,3,1,1.75,30.55,7,87.5,5
"NETN","MIMA","MIMA-012",12,309090,4703102,4702596.2,24,2008,1,1,1.375,27.9,8,100,4
"NETN","MIMA","MIMA-012",12,309090,4703102,4702596.2,24,2012,2,1,1.875,27.1625,6,75,4
"NETN","MIMA","MIMA-012",12,309090,4703102,4702596.2,24,2016,3,1,1.75,31.5625,7,87.5,5
"NETN","MIMA","MIMA-013",13,311546,4702501,4702596.2,24,2008,1,1,1.75,23.9875,7,87.5,6
"NETN","MIMA","MIMA-013",13,311546,4702501,4702596.2,24,2012,2,1,2,26.95,7,87.5,6
"NETN","MIMA","MIMA-013",13,311546,4702501,4702596.2,24,2016,3,1,2.25,34.775,7,87.5,9
"NETN","MIMA","MIMA-014",14,313248,4701986,4702596.2,24,2008,1,1,1.125,9.3375,8,100,6
"NETN","MIMA","MIMA-014",14,313248,4701986,4702596.2,24,2012,2,1,1,8.15,7,87.5,7
"NETN","MIMA","MIMA-014",14,313248,4701986,4702596.2,24,2016,3,1,1.125,9.8375,7,87.5,6
"NETN","MIMA","MIMA-015",15,313297,4702406,4702596.2,24,2008,1,1,1.25,13.0125,7,87.5,4
"NETN","MIMA","MIMA-015",15,313297,4702406,4702596.2,24,2012,2,1,0.875,10.4625,5,62.5,5
"NETN","MIMA","MIMA-015",15,313297,4702406,4702596.2,24,2016,3,1,1.25,13.3,5,62.5,7
"NETN","MIMA","MIMA-016",16,312891,4702061,4702596.2,24,2008,1,1,1.5,53.4875,8,100,3
"NETN","MIMA","MIMA-016",16,312891,4702061,4702596.2,24,2012,2,1,1.25,47.525,8,100,5
"NETN","MIMA","MIMA-016",16,312891,4702061,4702596.2,24,2016,3,1,1.125,36.5875,7,87.5,5
"NETN","MIMA","MIMA-017",17,309594,4702922,4702596.2,24,2008,1,1,1.125,1.8875,7,87.5,3
"NETN","MIMA","MIMA-017",17,309594,4702922,4702596.2,24,2012,2,1,1.125,1.2375,7,87.5,4
"NETN","MIMA","MIMA-017",17,309594,4702922,4702596.2,24,2016,3,1,1.5,7.8,7,87.5,5
"NETN","MIMA","MIMA-018",18,310846,4703190,4702596.2,24,2008,1,1,1.5,2.9375,8,100,3
"NETN","MIMA","MIMA-018",18,310846,4703190,4702596.2,24,2012,2,1,1.5,2.875,8,100,5
"NETN","MIMA","MIMA-018",18,310846,4703190,4702596.2,24,2016,3,1,1.5,11.375,7,87.5,4
"NETN","MIMA","MIMA-019",19,313298,4702235,4702596.2,24,2008,1,1,0.875,9.375,7,87.5,2
"NETN","MIMA","MIMA-019",19,313298,4702235,4702596.2,24,2012,2,1,1,7.725,8,100,4
"NETN","MIMA","MIMA-019",19,313298,4702235,4702596.2,24,2016,3,1,1.125,9.4125,7,87.5,2
"NETN","MIMA","MIMA-020",20,310046,4702848,4702596.2,24,2008,1,1,1.25,6.9125,4,50,5
"NETN","MIMA","MIMA-020",20,310046,4702848,4702596.2,24,2012,2,1,2,8.6,5,62.5,7
"NETN","MIMA","MIMA-020",20,310046,4702848,4702596.2,24,2016,3,1,2.875,3.3625,7,87.5,7
"NETN","MORR","MORR-001",1,536942,4510589,4512722.03571429,19,2007,1,1,3.25,11.175,8,100,9
"NETN","MORR","MORR-001",1,536942,4510589,4512722.03571429,19,2011,2,1,3.875,18.4625,8,100,8
"NETN","MORR","MORR-001",1,536942,4510589,4512722.03571429,19,2015,3,1,3.125,35.775,8,100,12
"NETN","MORR","MORR-002",2,537133,4510237,4512722.03571429,19,2007,1,1,3.75,49.65,8,100,12
"NETN","MORR","MORR-002",2,537133,4510237,4512722.03571429,19,2011,2,1,1.875,58.2625,8,100,8
"NETN","MORR","MORR-002",2,537133,4510237,4512722.03571429,19,2015,3,1,2.75,55.6875,8,100,10
"NETN","MORR","MORR-003",3,538848,4512143,4512722.03571429,19,2007,1,1,0.25,0.025,2,25,2
"NETN","MORR","MORR-003",3,538848,4512143,4512722.03571429,19,2011,2,1,0,0.0125,1,0,3
"NETN","MORR","MORR-003",3,538848,4512143,4512722.03571429,19,2015,3,1,0.75,0.075,4,50,4
"NETN","MORR","MORR-004",4,538823,4513344,4512722.03571429,19,2007,1,1,1.125,5.0625,5,62.5,4
"NETN","MORR","MORR-004",4,538823,4513344,4512722.03571429,19,2011,2,1,1.25,1.9,6,75,8
"NETN","MORR","MORR-004",4,538823,4513344,4512722.03571429,19,2015,3,1,1.125,5.9875,4,50,7
"NETN","MORR","MORR-005",5,538904,4513969,4512722.03571429,19,2007,1,1,5.625,104.0125,8,100,12
"NETN","MORR","MORR-005",5,538904,4513969,4512722.03571429,19,2011,2,1,6,76.9625,8,100,10
"NETN","MORR","MORR-005",5,538904,4513969,4512722.03571429,19,2015,3,1,4.75,121.975,8,100,13
"NETN","MORR","MORR-006",6,539231,4514036,4512722.03571429,19,2007,1,1,4.5,58.6875,8,100,9
"NETN","MORR","MORR-006",6,539231,4514036,4512722.03571429,19,2011,2,1,5.125,42.5125,8,100,11
"NETN","MORR","MORR-006",6,539231,4514036,4512722.03571429,19,2015,3,1,4.25,92.6875,8,100,11
"NETN","MORR","MORR-007",7,539199,4513951,4512722.03571429,19,2007,1,1,3.875,33.0625,8,100,10
"NETN","MORR","MORR-007",7,539199,4513951,4512722.03571429,19,2011,2,1,3.875,19.8375,8,100,10
"NETN","MORR","MORR-007",7,539199,4513951,4512722.03571429,19,2015,3,1,4.25,39.0375,8,100,10
"NETN","MORR","MORR-008",8,539230,4513862,4512722.03571429,19,2007,1,1,3.125,30.9625,8,100,7
"NETN","MORR","MORR-008",8,539230,4513862,4512722.03571429,19,2011,2,1,2.625,12.5625,8,100,7
"NETN","MORR","MORR-008",8,539230,4513862,4512722.03571429,19,2015,3,1,3.375,17.6125,8,100,8
"NETN","MORR","MORR-009",9,540240,4512992,4512722.03571429,19,2007,1,1,0,0,0,0,1
"NETN","MORR","MORR-009",9,540240,4512992,4512722.03571429,19,2011,2,0,0,0,0,0,0
"NETN","MORR","MORR-009",9,540240,4512992,4512722.03571429,19,2015,3,1,0,0,0,0,1
"NETN","MORR","MORR-010",10,539546,4512680,4512722.03571429,19,2007,1,1,0.125,0.0125,1,12.5,1
"NETN","MORR","MORR-010",10,539546,4512680,4512722.03571429,19,2011,2,0,0,0,0,0,0
"NETN","MORR","MORR-010",10,539546,4512680,4512722.03571429,19,2015,3,1,0.125,0.0125,1,12.5,3
"NETN","MORR","MORR-011",11,539486,4512576,4512722.03571429,19,2007,1,1,0.25,0.025,2,25,2
"NETN","MORR","MORR-011",11,539486,4512576,4512722.03571429,19,2011,2,1,0,0,0,0,3
"NETN","MORR","MORR-011",11,539486,4512576,4512722.03571429,19,2015,3,1,0.375,0.2125,3,37.5,2
"NETN","MORR","MORR-012",12,539389,4512408,4512722.03571429,19,2007,1,1,2,43.9875,8,100,3
"NETN","MORR","MORR-012",12,539389,4512408,4512722.03571429,19,2011,2,1,1.375,30.0375,8,100,3
"NETN","MORR","MORR-012",12,539389,4512408,4512722.03571429,19,2015,3,1,1.75,55.075,8,100,7
"NETN","MORR","MORR-013",13,539689,4512925,4512722.03571429,19,2007,1,1,0,0,0,0,3
"NETN","MORR","MORR-013",13,539689,4512925,4512722.03571429,19,2011,2,1,0.25,0.0125,2,25,4
"NETN","MORR","MORR-013",13,539689,4512925,4512722.03571429,19,2015,3,1,0.375,0.2125,2,25,6
"NETN","MORR","MORR-015",15,537794,4511207,4512722.03571429,19,2007,1,1,1.125,7.5625,6,75,3
"NETN","MORR","MORR-015",15,537794,4511207,4512722.03571429,19,2011,2,1,1.375,8.7875,7,87.5,4
"NETN","MORR","MORR-015",15,537794,4511207,4512722.03571429,19,2015,3,1,2.25,17.15,6,75,8
"NETN","MORR","MORR-016",16,538298,4512576,4512722.03571429,19,2009,1,1,2.625,36.5,8,100,9
"NETN","MORR","MORR-016",16,538298,4512576,4512722.03571429,19,2013,2,1,3.75,36.65,8,100,10
"NETN","MORR","MORR-016",16,538298,4512576,4512722.03571429,19,2017,3,1,3.75,38.5375,8,100,11
"NETN","MORR","MORR-017",17,538196,4512062,4512722.03571429,19,2009,1,1,3.25,75.3,8,100,7
"NETN","MORR","MORR-017",17,538196,4512062,4512722.03571429,19,2013,2,1,2.875,76.3625,8,100,11
"NETN","MORR","MORR-017",17,538196,4512062,4512722.03571429,19,2017,3,1,3.75,88.425,8,100,12
"NETN","MORR","MORR-018",18,537631,4510925,4512722.03571429,19,2009,1,1,2.875,9.1875,8,100,8
"NETN","MORR","MORR-018",18,537631,4510925,4512722.03571429,19,2013,2,1,3,6.125,8,100,8
"NETN","MORR","MORR-018",18,537631,4510925,4512722.03571429,19,2017,3,1,2.25,11.225,8,100,7
"NETN","MORR","MORR-019",19,539788,4514297,4512722.03571429,19,2009,1,1,3.375,99.3,8,100,11
"NETN","MORR","MORR-019",19,539788,4514297,4512722.03571429,19,2013,2,1,2.75,100.7125,8,100,11
"NETN","MORR","MORR-019",19,539788,4514297,4512722.03571429,19,2017,3,1,2.125,102.9125,8,100,10
"NETN","MORR","MORR-020",20,539639,4513880,4512722.03571429,19,2009,1,1,4.375,48.225,8,100,9
"NETN","MORR","MORR-020",20,539639,4513880,4512722.03571429,19,2013,2,1,4,74.625,8,100,9
"NETN","MORR","MORR-020",20,539639,4513880,4512722.03571429,19,2017,3,1,5.125,59.1375,8,100,10
"NETN","MORR","MORR-021",21,539797,4513792,4512722.03571429,19,2009,1,1,2.5,39.8375,8,100,7
"NETN","MORR","MORR-021",21,539797,4513792,4512722.03571429,19,2013,2,1,4,68.1625,8,100,9
"NETN","MORR","MORR-021",21,539797,4513792,4512722.03571429,19,2017,3,1,5.125,50.7375,8,100,10
"NETN","MORR","MORR-022",22,538485,4513277,4512722.03571429,19,2009,1,1,1.375,24.7125,7,87.5,7
"NETN","MORR","MORR-022",22,538485,4513277,4512722.03571429,19,2013,2,1,1.625,17.125,8,100,9
"NETN","MORR","MORR-022",22,538485,4513277,4512722.03571429,19,2017,3,1,2.375,35.9875,8,100,10
"NETN","MORR","MORR-023",23,539139,4512331,4512722.03571429,19,2009,1,1,3.25,40.4625,8,100,4
"NETN","MORR","MORR-023",23,539139,4512331,4512722.03571429,19,2013,2,1,3,54.0125,8,100,8
"NETN","MORR","MORR-023",23,539139,4512331,4512722.03571429,19,2017,3,1,2.75,58.4375,8,100,8
"NETN","MORR","MORR-024",24,536906,4510839,4512722.03571429,19,2009,1,1,2.375,40.6625,8,100,7
"NETN","MORR","MORR-024",24,536906,4510839,4512722.03571429,19,2013,2,1,2.875,34.975,8,100,9
"NETN","MORR","MORR-024",24,536906,4510839,4512722.03571429,19,2017,3,1,2.5,30.55,8,100,11
"NETN","MORR","MORR-025",25,538988,4513457,4512722.03571429,19,2009,1,1,0,0,0,0,2
"NETN","MORR","MORR-025",25,538988,4513457,4512722.03571429,19,2013,2,1,0.125,0.1875,1,12.5,3
"NETN","MORR","MORR-025",25,538988,4513457,4512722.03571429,19,2017,3,1,0.125,0.1875,1,12.5,3
"NETN","MORR","MORR-026",26,538990,4513617,4512722.03571429,19,2009,1,1,0.125,0.0125,1,12.5,3
"NETN","MORR","MORR-026",26,538990,4513617,4512722.03571429,19,2013,2,1,0.375,0.0375,3,37.5,4
"NETN","MORR","MORR-026",26,538990,4513617,4512722.03571429,19,2017,3,1,0.5,0.05,3,37.5,3
"NETN","MORR","MORR-027",27,541137,4513522,4512722.03571429,19,2009,1,1,1.375,11.2875,8,100,7
"NETN","MORR","MORR-027",27,541137,4513522,4512722.03571429,19,2013,2,1,1.375,14.0375,8,100,6
"NETN","MORR","MORR-027",27,541137,4513522,4512722.03571429,19,2017,3,1,1.25,26.575,8,100,7
"NETN","MORR","MORR-028",28,539986,4512752,4512722.03571429,19,2009,1,0,0,0,0,0,0
"NETN","MORR","MORR-028",28,539986,4512752,4512722.03571429,19,2013,2,1,0,0,0,0,1
"NETN","MORR","MORR-028",28,539986,4512752,4512722.03571429,19,2017,3,1,0,0,0,0,1
"NETN","MORR","MORR-029",29,538340,4511971,4512722.03571429,19,2009,1,1,1.625,30.3,8,100,7
"NETN","MORR","MORR-029",29,538340,4511971,4512722.03571429,19,2013,2,1,2.375,26.775,8,100,10
"NETN","MORR","MORR-029",29,538340,4511971,4512722.03571429,19,2017,3,1,2.5,37.625,8,100,9
"NETN","ROVA","ROVA-001",1,588358,4623955,4625633.25,23,2007,1,1,1.5,2.7,8,100,6
"NETN","ROVA","ROVA-001",1,588358,4623955,4625633.25,23,2011,2,1,0.875,1.8875,7,87.5,6
"NETN","ROVA","ROVA-001",1,588358,4623955,4625633.25,23,2015,3,1,0.75,0.25,4,50,7
"NETN","ROVA","ROVA-002",2,588555,4623626,4625633.25,23,2007,1,1,1.5,26.3375,8,100,5
"NETN","ROVA","ROVA-002",2,588555,4623626,4625633.25,23,2011,2,1,1.875,19.6625,8,100,4
"NETN","ROVA","ROVA-002",2,588555,4623626,4625633.25,23,2015,3,1,1.875,10.3625,7,87.5,7
"NETN","ROVA","ROVA-003",3,588103,4624910,4625633.25,23,2007,1,1,0.75,0.85,5,62.5,3
"NETN","ROVA","ROVA-003",3,588103,4624910,4625633.25,23,2011,2,1,0,0.075,7,0,4
"NETN","ROVA","ROVA-003",3,588103,4624910,4625633.25,23,2015,3,1,0.125,0.0125,1,12.5,3
"NETN","ROVA","ROVA-004",4,587931,4624733,4625633.25,23,2007,1,1,0.125,0.0125,1,12.5,1
"NETN","ROVA","ROVA-004",4,587931,4624733,4625633.25,23,2011,2,1,0.125,0.0125,1,12.5,4
"NETN","ROVA","ROVA-004",4,587931,4624733,4625633.25,23,2015,3,1,0.125,0.0125,1,12.5,4
"NETN","ROVA","ROVA-005",5,589255,4624815,4625633.25,23,2007,1,1,1.25,0.3,7,87.5,6
"NETN","ROVA","ROVA-005",5,589255,4624815,4625633.25,23,2011,2,1,0,0.0125,4,0,4
"NETN","ROVA","ROVA-005",5,589255,4624815,4625633.25,23,2015,3,1,0.125,0.0125,1,12.5,6
"NETN","ROVA","ROVA-006",6,589418,4624561,4625633.25,23,2007,1,1,0.375,0.4625,3,37.5,3
"NETN","ROVA","ROVA-006",6,589418,4624561,4625633.25,23,2011,2,1,0.125,0.0125,1,12.5,2
"NETN","ROVA","ROVA-006",6,589418,4624561,4625633.25,23,2015,3,1,0.375,0.0375,3,37.5,4
"NETN","ROVA","ROVA-007",7,587569,4627034,4625633.25,23,2007,1,1,0.625,1.5875,5,62.5,3
"NETN","ROVA","ROVA-007",7,587569,4627034,4625633.25,23,2011,2,1,1.125,0.7125,6,75,4
"NETN","ROVA","ROVA-007",7,587569,4627034,4625633.25,23,2015,3,1,1.125,0.275,6,75,7
"NETN","ROVA","ROVA-008",8,587634,4627205,4625633.25,23,2007,1,1,0.75,5.7,6,75,2
"NETN","ROVA","ROVA-008",8,587634,4627205,4625633.25,23,2011,2,1,0.714285714285714,3.04285714285714,4,57.1428571428571,5
"NETN","ROVA","ROVA-008",8,587634,4627205,4625633.25,23,2015,3,1,1,1.1875,5,62.5,8
"NETN","ROVA","ROVA-009",9,587663,4627250,4625633.25,23,2007,1,1,1.125,24.3375,8,100,3
"NETN","ROVA","ROVA-009",9,587663,4627250,4625633.25,23,2011,2,1,1.125,4.0875,7,87.5,7
"NETN","ROVA","ROVA-009",9,587663,4627250,4625633.25,23,2015,3,1,1,8.3875,6,75,5
"NETN","ROVA","ROVA-010",10,587614,4627347,4625633.25,23,2007,1,1,1.125,2.2625,6,75,7
"NETN","ROVA","ROVA-010",10,587614,4627347,4625633.25,23,2011,2,1,2.25,6.6375,7,87.5,7
"NETN","ROVA","ROVA-010",10,587614,4627347,4625633.25,23,2015,3,1,2,4.075,7,87.5,9
"NETN","ROVA","ROVA-011",11,587686,4627558,4625633.25,23,2007,1,1,0.375,7.8125,3,37.5,4
"NETN","ROVA","ROVA-011",11,587686,4627558,4625633.25,23,2011,2,1,0.625,1.5875,4,50,7
"NETN","ROVA","ROVA-011",11,587686,4627558,4625633.25,23,2015,3,1,0.625,0.4875,3,37.5,8
"NETN","ROVA","ROVA-012",12,587848,4628101,4625633.25,23,2007,1,1,1,11.575,5,62.5,3
"NETN","ROVA","ROVA-012",12,587848,4628101,4625633.25,23,2011,2,1,2,5.425,8,100,6
"NETN","ROVA","ROVA-012",12,587848,4628101,4625633.25,23,2015,3,1,1.875,3.5125,8,100,6
"NETN","ROVA","ROVA-013",13,587815,4628471,4625633.25,23,2007,1,1,0.75,3.95,5,62.5,2
"NETN","ROVA","ROVA-013",13,587815,4628471,4625633.25,23,2011,2,1,2.125,7.3375,8,100,6
"NETN","ROVA","ROVA-013",13,587815,4628471,4625633.25,23,2015,3,1,2,7.5875,8,100,9
"NETN","ROVA","ROVA-014",14,588004,4627246,4625633.25,23,2007,1,1,0.625,9.3875,5,62.5,5
"NETN","ROVA","ROVA-014",14,588004,4627246,4625633.25,23,2011,2,1,1.5,10.6875,7,87.5,7
"NETN","ROVA","ROVA-014",14,588004,4627246,4625633.25,23,2015,3,1,2.25,7.2,8,100,11
"NETN","ROVA","ROVA-015",15,589709,4624041,4625633.25,23,2007,1,1,0.25,2.625,2,25,2
"NETN","ROVA","ROVA-015",15,589709,4624041,4625633.25,23,2011,2,1,0.375,0.2125,2,25,6
"NETN","ROVA","ROVA-015",15,589709,4624041,4625633.25,23,2015,3,1,0.625,0.4875,5,62.5,6
"NETN","ROVA","ROVA-016",16,590603,4623871,4625633.25,23,2007,1,1,0.125,2.1875,1,12.5,5
"NETN","ROVA","ROVA-016",16,590603,4623871,4625633.25,23,2011,2,1,0.25,1.125,2,25,4
"NETN","ROVA","ROVA-016",16,590603,4623871,4625633.25,23,2015,3,1,0.5,2.6375,3,37.5,6
"NETN","ROVA","ROVA-017",17,590101,4624046,4625633.25,23,2007,1,1,0,0,0,0,2
"NETN","ROVA","ROVA-017",17,590101,4624046,4625633.25,23,2011,2,1,0,0,0,0,2
"NETN","ROVA","ROVA-017",17,590101,4624046,4625633.25,23,2015,3,1,0,0,0,0,2
"NETN","ROVA","ROVA-018",18,590253,4624302,4625633.25,23,2007,1,0,0,0,0,0,0
"NETN","ROVA","ROVA-018",18,590253,4624302,4625633.25,23,2011,2,0,0,0,0,0,0
"NETN","ROVA","ROVA-018",18,590253,4624302,4625633.25,23,2015,3,0,0,0,0,0,0
"NETN","ROVA","ROVA-019",19,591792,4623523,4625633.25,23,2007,1,1,0,0,0,0,1
"NETN","ROVA","ROVA-019",19,591792,4623523,4625633.25,23,2011,2,1,0.125,0.0125,1,12.5,2
"NETN","ROVA","ROVA-019",19,591792,4623523,4625633.25,23,2015,3,1,0.25,0.4375,2,25,3
"NETN","ROVA","ROVA-020",20,589706,4624735,4625633.25,23,2007,1,1,0,0,0,0,1
"NETN","ROVA","ROVA-020",20,589706,4624735,4625633.25,23,2011,2,1,0,0,0,0,2
"NETN","ROVA","ROVA-020",20,589706,4624735,4625633.25,23,2015,3,1,0.125,0.0125,1,12.5,2
"NETN","ROVA","ROVA-021",21,588261,4623777,4625633.25,23,2009,1,1,1,0.8375,5,62.5,6
"NETN","ROVA","ROVA-021",21,588261,4623777,4625633.25,23,2013,2,1,1,3.3375,5,62.5,7
"NETN","ROVA","ROVA-021",21,588261,4623777,4625633.25,23,2017,3,1,0.875,2.0375,4,50,7
"NETN","ROVA","ROVA-022",22,588357,4623772,4625633.25,23,2009,1,1,0,0.025,3,0,4
