"network","park","plot_name","plot_number","x_coord","y_coord","mean.lat","lat.rank","year","cycle","guild","plot.freq","avg.quad.r","avg.cover","quad.freq","qpct.freq","num.plot.spp"
"NETN","ACAD","ACAD-142",142,560161,4917294,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-142",142,560161,4917294,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-142",142,560161,4917294,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-142",142,560161,4917294,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-143",143,552562,4906904,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-144",144,561169,4913489,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-145",145,574167,4912448,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-146",146,573768,4911066,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-147",147,548969,4905182,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-148",148,559374,4907603,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-149",149,558468,4916788,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-150",150,558371,4917642,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-151",151,563565,4906211,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-152",152,564969,4912441,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-153",153,563767,4910375,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-154",154,547369,4908978,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-155",155,554865,4898417,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-156",156,553770,4897547,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-157",157,556766,4908635,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-158",158,557771,4908296,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-159",159,550166,4907254,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-160",160,549769,4907242,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2009,1,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2009,1,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2009,1,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2013,2,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2013,2,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2013,2,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2013,2,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2017,3,"Graminoid",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2017,3,"Herbaceous",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2017,3,"Shrub",0,0,0,0,0,0
"NETN","ACAD","ACAD-161",161,574464,4911923,4905413.5752381,20,2017,3,"Tree",0,0,0,0,0,0
"NETN","ACAD","ACAD-162",162,554674,4899803,4905413.5752381,20,2009,1,"Graminoid",0,0,0,0,0,0
